BP_Code	oriiginal_line_names_with_errors	Curated_line_names	end-use	hull	Row_Type	Growth_Habit
WA	04WA-111.8	04WA-111.8	feed	hulled	2	spring
WA	04WA-112.10	04WA-112.10	malt	hulled	6	spring
WA	04WA-112.11	04WA-112.11	malt	hulled	6	spring
WA	04WA-112.2	04WA-112.2	malt	hulled	6	spring
WA	04WA-112.21	04WA-112.21	malt	hulled	6	spring
WA	04WA-112.33	04WA-112.33	malt	hulled	6	spring
WA	04WA-112.8	04WA-112.8	malt	hulled	6	spring
WA	04WA-113.15	04WA-113.15	feed	hulled	2	spring
WA	04WA-113.16	04WA-113.16	feed	hulled	2	spring
WA	04WA-113.31	04WA-113.31	feed	hulled	2	spring
WA	04WA-113.36	04WA-113.36	feed	hulled	2	spring
WA	04WA-113.38	04WA-113.38	feed	hulled	2	spring
WA	04WA-114.16	04WA-114.16	malt	hulled	2	spring
WA	04WA-114.35	04WA-114.35	malt	hulled	2	spring
WA	04WA-114.39	04WA-114.39	malt	hulled	2	spring
WA	04WA-114.4	04WA-114.4	malt	hulled	2	spring
WA	04WA-114.40	04WA-114.40	malt	hulled	2	spring
WA	04WA-114.8	04WA-114.8	malt	hulled	2	spring
WA	04WA-116.15	04WA-116.15	malt	hulled	6	spring
WA	04WA-116.16	04WA-116.16	malt	hulled	6	spring
WA	04WA-116.18	04WA-116.18	malt	hulled	6	spring
WA	04WA-116.2	04WA-116.2	malt	hulled	6	spring
WA	04WA-116.33	04WA-116.33	malt	hulled	6	spring
WA	04WA-117.12	04WA-117.12	malt	hulled	2	spring
WA	04WA-118.11	04WA-118.11	malt	hulled	2	spring
WA	04WA-118.19	04WA-118.19	feed	hulled	2	spring
WA	04WA-119.2	04WA-119.2	feed	hulled	2	spring
WA	04WA-120.24	04WA-120.24	malt	hulled	2	spring
WA	04WA-121.4	04WA-121.4	feed	hulled	2	spring
WA	04WA-122.24	04WA-122.24	feed	hulled	2	spring
WA	04WA-123.22	04WA-123.22	feed	hulled	2	spring
WA	04WA-123.23	04WA-123.23	feed	hulled	2	spring
WA	04WA-123.32	04WA-123.32	feed	hulled	2	spring
WA	04WA-123.39	04WA-123.39	feed	hulled	2	spring
WA	04WA-123.4	04WA-123.4	feed	hulled	2	spring
WA	04WA-123.40	04WA-123.40	feed	hulled	2	spring
WA	04WA-123.46	04WA-123.46	feed	hulled	2	spring
WA	04WA-123.50	04WA-123.50	feed	hulled	2	spring
WA	04WA-123.51	04WA-123.51	feed	hulled	2	spring
WA	04WA-123.52	04WA-123.52	feed	hulled	2	spring
WA	04WA-124.33	04WA-124.33	feed	hulled	2	spring
WA	04WA-125.11	04WA-125.11	malt	hulled	2	spring
WA	04WA-126.29	04WA-126.29	malt	hulled	2	spring
WA	04WA-127.20	04WA-127.20	feed	hulled	2	spring
WA	04WA-127.4	04WA-127.4	feed	hulled	2	spring
WA	04WNZ-101	04WNZ-101	feed	hulled	2	spring
WA	04WNZ-124	04WNZ-124	feed	hulled	2	spring
WA	04WNZ-128	04WNZ-128	feed	hulled	2	spring
WA	04WNZ-130	04WNZ-130	feed	hulled	2	spring
WA	04WNZ-171	04WNZ-171	feed	hulled	2	spring
WA	04WNZ-194	04WNZ-194	feed	hulled	2	spring
WA	04WNZ-60	04WNZ-60	feed	hulled	2	spring
WA	04WNZ-71	04WNZ-71	feed	hulled	2	spring
WA	04WNZ-88	04WNZ-88	feed	hulled	2	spring
WA	02MB-104	02MB-104	feed	0	2	spring
WA	05WA-302.42	05WA-302.42	feed	0	2	spring
WA	05WA-302.73	05WA-302.73	feed	0	2	spring
WA	05WA-303.1	05WA-303.1	feed	0	2	spring
WA	05WA-303.17	05WA-303.17	feed	0	2	spring
WA	05WA-303.20	05WA-303.20	feed	0	2	spring
WA	05WA-303.47	05WA-303.47	feed	0	2	spring
WA	05WA-303.6	05WA-303.6	feed	0	2	spring
WA	05WA-303.66	05WA-303.66	feed	0	2	spring
WA	05WA-303.71	05WA-303.71	feed	0	2	spring
WA	05WA-303.81	05WA-303.81	feed	0	2	spring
WA	05WA-310.52	05WA-310.52	malt	0	2	spring
WA	05WA-310.94	05WA-310.94	malt	0	2	spring
WA	05WA-310.96	05WA-310.96	malt	0	2	spring
WA	05WA-315.47	05WA-315.47	malt	0	2	spring
WA	05WA-316.32	05WA-316.32	feed	0	2	spring
WA	05WA-316.64	05WA-316.64	feed	0	2	spring
WA	05WA-316.71	05WA-316.71	feed	0	2	spring
WA	05WA-316.9	05WA-316.9	feed	0	2	spring
WA	05WA-316.99	05WA-316.99	feed	0	2	spring
WA	05WA-319.12	05WA-319.12	malt	0	2	spring
WA	05WA-319.51	05WA-319.51	malt	0	2	spring
WA	05WA-324.17	05WA-324.17	malt	0	2	spring
WA	05WA-325.3	05WA-325.3	feed	0	2	spring
WA	05WA-325.33	05WA-325.33	feed	0	2	spring
WA	05WA-325.45	05WA-325.45	feed	0	2	spring
WA	05WA-325.5	05WA-325.5	feed	0	2	spring
WA	05WA-325.66	05WA-325.66	feed	0	2	spring
WA	05WA-327.52	05WA-327.52	malt	0	2	spring
WA	05WA-328.10	05WA-328.10	malt	0	6	spring
WA	05WA-328.16	05WA-328.16	malt	0	6	spring
WA	05WA-328.20	05WA-328.20	malt	0	6	spring
WA	05WA-328.3	05WA-328.3	malt	0	6	spring
WA	05WA-328.4	05WA-328.4	malt	0	6	spring
WA	05WA-328.48	05WA-328.48	malt	0	6	spring
WA	05WA-328.49	05WA-328.49	malt	0	6	spring
WA	05WA-328.7	05WA-328.7	malt	0	6	spring
WA	05WA-328.8	05WA-328.8	malt	0	6	spring
WA	05WA-329.18	05WA-329.18	feed	0	2	spring
WA	05WA-329.22	05WA-329.22	feed	0	2	spring
WA	05WA-329.46	05WA-329.46	feed	0	2	spring
WA	05WA-329.49	05WA-329.49	feed	0	2	spring
WA	05WA-329.50	05WA-329.50	feed	0	2	spring
WA	05WA-329.66	05WA-329.66	feed	0	2	spring
WA	05WA-333.21	05WA-333.21	malt	0	2	spring
WA	05WA-333.7	05WA-333.7	malt	0	2	spring
WA	05WA-335.15	05WA-335.15	feed	0	2	spring
WA	05WA-335.33	05WA-335.33	feed	0	2	spring
WA	05WA-335.43	05WA-335.43	feed	0	2	spring
WA	05WA-336.14	05WA-336.14	feed	0	2	spring
WA	05WA-336.18	05WA-336.18	feed	0	2	spring
WA	05WA-336.19	05WA-336.19	feed	0	2	spring
WA	05WA-336.29	05WA-336.29	feed	0	2	spring
WA	05WA-336.32	05WA-336.32	feed	0	2	spring
WA	05WA-336.35	05WA-336.35	feed	0	2	spring
WA	05WA-336.42	05WA-336.42	feed	0	2	spring
WA	05WA-336.8	05WA-336.8	feed	0	2	spring
WA	05WA-339.12	05WA-339.12	malt	0	2	spring
WA	05WA-339.22	05WA-339.22	malt	0	2	spring
WA	05WA-339.5	05WA-339.5	malt	0	2	spring
WA	05WA-339.8	05WA-339.8	malt	0	2	spring
WA	05WA-340.17	05WA-340.17	malt	0	2	spring
WA	05WA-341.26	05WA-341.26	malt	0	2	spring
WA	05WA-347.17	05WA-347.17	feed	0	2	spring
WA	05WA-347.37	05WA-347.37	feed	0	2	spring
WA	05WA-348.14	05WA-348.14	malt	0	2	spring
WA	05WA-349.20	05WA-349.20	feed	0	2	spring
WA	05WA-351.2	05WA-351.2	feed	0	2	spring
WA	05WA-353.22	05WA-353.22	feed	0	2	spring
WA	05WA-354.10	05WA-354.10	malt	0	2	spring
WA	05WA-354.13	05WA-354.13	malt	0	2	spring
WA	05WA-354.3	05WA-354.3	malt	0	2	spring
WA	05WA-357.1	05WA-357.1	feed	0	2	spring
WA	05WA-357.14	05WA-357.14	feed	0	2	spring
WA	05WA-357.17	05WA-357.17	feed	0	2	spring
WA	05WA-358.16	05WA-358.16	feed	0	2	spring
WA	05WA-358.19	05WA-358.19	feed	0	2	spring
WA	05WA-359.7	05WA-359.7	feed	0	2	spring
WA	05WA-360.14	05WA-360.14	malt	0	2	spring
WA	05WA-360.15	05WA-360.15	malt	0	2	spring
WA	05WA-360.21	05WA-360.21	malt	0	2	spring
WA	05WA-360.31	05WA-360.31	malt	0	2	spring
WA	05WA-361.35	05WA-361.35	malt	0	6	spring
WA	05WA-361.7	05WA-361.7	malt	0	6	spring
WA	05WA-362.16	05WA-362.16	malt	0	2	spring
WA	05WA-362.22	05WA-362.22	malt	0	2	spring
WA	05WA-363.37	05WA-363.37	feed	0	6	spring
WA	05WA-368.13	05WA-368.13	malt	0	2	spring
WA	05WA-368.14	05WA-368.14	malt	0	2	spring
WA	05WA-368.15	05WA-368.15	malt	0	2	spring
WA	05WA-368.26	05WA-368.26	malt	0	2	spring
WA	05WA-369.9	05WA-369.9	feed	0	2	spring
WA	05WA-370.30	05WA-370.30	malt	0	2	spring
WA	05WA-371.6	05WA-371.6	malt	0	2	spring
WA	05WA-377.14	05WA-377.14	feed	0	2	spring
WA	X02028-DH35	X02028-DH35	feed	0	2	spring
WA	03WA-105.4HW-1	03WA-105.4HW-1	food	hulless	2	spring
WA	03WA-168.14W-3	03WA-168.14W-3	food	hulless	2	spring
WA	03WA-203.18HW-1	03WA-203.18HW-1	food	hulless	2	spring
WA	03WA-203.1HW-1	03WA-203.1HW-1	food	hulless	2	spring
WA	03WA-203.9HW-1	03WA-203.9HW-1	food	hulless	2	spring
WA	03WA-204.19W-1	03WA-204.19W-1	food	hulless	2	spring
WA	03WA-204.22W-4	03WA-204.22W-4	food	hulled	2	spring
WA	03WA-204.4W-2	03WA-204.4W-2	food	hulled	2	spring
WA	03WA-204.9W-1	03WA-204.9W-1	food	hulless	2	spring
WA	06WA-406.11	06WA-406.11	malt	hulled	2	spring
WA	06WA-406.18	06WA-406.18	malt	hulled	2	spring
WA	06WA-406.21	06WA-406.21	malt	hulled	2	spring
WA	06WA-406.3	06WA-406.3	malt	hulled	2	spring
WA	06WA-406.6	06WA-406.6	malt	hulled	2	spring
WA	06WA-406.9	06WA-406.9	malt	hulled	2	spring
WA	06WA-408.14	06WA-408.14	feed	hulled	2	spring
WA	06WA-409.31	06WA-409.31	malt	hulled	2	spring
WA	06WA-409.8	06WA-409.8	feed	hulled	2	spring
WA	06WA-412.12	06WA-412.12	feed	hulled	2	spring
WA	06WA-412.14	06WA-412.14	feed	hulled	2	spring
WA	06WA-412.16	06WA-412.16	feed	hulled	2	spring
WA	06WA-412.29	06WA-412.29	feed	hulled	2	spring
WA	06WA-412.3	06WA-412.3	feed	hulled	2	spring
WA	06WA-412.4	06WA-412.4	feed	hulled	2	spring
WA	06WA-412.5	06WA-412.5	feed	hulled	2	spring
WA	06WA-414.10	06WA-414.10	feed	hulled	2	spring
WA	06WA-414.23	06WA-414.23	feed	hulled	2	spring
WA	06WA-414.3	06WA-414.3	feed	hulled	2	spring
WA	06WA-414.7	06WA-414.7	malt	hulled	2	spring
WA	06WA-415.30	06WA-415.30	malt	hulled	2	spring
WA	06WA-416.21	06WA-416.21	malt	hulled	2	spring
WA	06WA-419.6	06WA-419.6	malt	hulled	2	spring
WA	06WA-420.10	06WA-420.10	feed	hulled	2	spring
WA	06WA-420.19	06WA-420.19	feed	hulled	2	spring
WA	06WA-421.17	06WA-421.17	malt	hulled	2	spring
WA	06WA-422.19	06WA-422.19	feed	hulled	2	spring
WA	06WA-423.21	06WA-423.21	feed	hulled	2	spring
WA	06WA-423.25	06WA-423.25	feed	hulled	2	spring
WA	06WA-423.30	06WA-423.30	feed	hulled	2	spring
WA	06WA-425.3	06WA-425.3	malt	hulled	2	spring
WA	06WA-426.18	06WA-426.18	feed	hulled	2	spring
WA	06WA-427.15	06WA-427.15	feed	hulled	2	spring
WA	06WA-427.31	06WA-427.31	feed	hulled	2	spring
WA	06WA-427.50	06WA-427.50	feed	hulled	2	spring
WA	06WA-427.6	06WA-427.6	feed	hulled	2	spring
WA	06WA-428.11	06WA-428.11	feed	hulled	2	spring
WA	06WA-428.19	06WA-428.19	malt	hulled	2	spring
WA	06WA-429.10	06WA-429.10	malt	hulled	2	spring
WA	06WA-429.16	06WA-429.16	malt	hulled	2	spring
WA	06WA-431.16	06WA-431.16	malt	hulled	2	spring
WA	06WA-431.25	06WA-431.25	malt	hulled	2	spring
WA	06WA-432.23	06WA-432.23	feed	hulled	2	spring
WA	06WA-432.7	06WA-432.7	feed	hulled	2	spring
WA	06WA-444.5	06WA-444.5	malt	hulled	2	spring
WA	06WA-448.5	06WA-448.5	feed	hulled	2	spring
WA	06WA-453.1	06WA-453.1	feed	hulled	2	spring
WA	06WA-455.5	06WA-455.5	malt	hulled	2	spring
WA	06WA-456.9	06WA-456.9	feed	hulled	2	spring
WA	06WA-458.10	06WA-458.10	feed	hulled	2	spring
WA	06WA-458.20	06WA-458.20	feed	hulled	2	spring
WA	06WA-458.8	06WA-458.8	feed	hulled	2	spring
WA	06WA-461.1	06WA-461.1	malt	hulled	2	spring
WA	06WA-461.23	06WA-461.23	malt	hulled	2	spring
WA	06WA-466.16	06WA-466.16	malt	hulled	2	spring
WA	06WA-466.6	06WA-466.6	malt	hulled	2	spring
WA	06WA-469.14	06WA-469.14	feed	hulled	2	spring
WA	06WA-470.7	06WA-470.7	malt	hulled	2	spring
WA	06WA-472.13	06WA-472.13	feed	hulled	2	spring
WA	06WA-472.18	06WA-472.18	feed	hulled	2	spring
WA	06WA-473.11	06WA-473.11	feed	hulled	2	spring
WA	06WA-473.17	06WA-473.17	feed	hulled	2	spring
WA	06WA-473.3	06WA-473.3	feed	hulled	2	spring
WA	06WA-473.9	06WA-473.9	feed	hulled	2	spring
WA	06WA-475.14	06WA-475.14	malt	hulled	2	spring
WA	06WA-475.15	06WA-475.15	feed	hulled	2	spring
WA	X02007-DH1	X02007-DH1	feed	hulled	2	spring
WA	X02007-DH12	X02007-DH12	feed	hulled	2	spring
WA	X02007-DH6	X02007-DH6	feed	hulled	2	spring
WA	X02035-DH2	X02035-DH2	feed	hulled	2	spring
WA	X02037-DH1	X02037-DH1	feed	hulled	2	spring
WA	X02037-DH5	X02037-DH5	feed	hulled	2	spring
WA	X04012-T149	X04012-T149	food	hulless	2	spring
WA	X04012-T172	X04012-T172	food	hulled	2	spring
WA	X04012-T46	X04012-T46	food	hulless	2	spring
WA	X04012-T51	X04012-T51	food	hulless	2	spring
WA	X04012-T80	X04012-T80	food	hulless	2	spring
WA	X04041-T113	X04041-T113	food	hulled	2	spring
WA	X04041-T15	X04041-T15	food	hulless	2	spring
WA	X04041-T194	X04041-T194	food	hulled	2	spring
WA	X04041-T32	X04041-T32	food	hulless	2	spring
WA	X04041-T7	X04041-T7	food	hulless	2	spring
WA	X04041-T81	X04041-T81	food	hulless	2	spring
WA	X04055-T3	X04055-T3	food	hulless	2	spring
WA	X04055-T56	X04055-T56	food	hulless	2	spring
WA	X04061-T71	X04061-T71	food	hulled	2	spring
WA	07WA-601.22	07WA-601.22	feed	hulled	2	spring
WA	07WA-601.24	07WA-601.24	feed	hulled	2	spring
WA	07WA-601.6	07WA-601.6	feed	hulled	2	spring
WA	07WA-601.9	07WA-601.9	feed	hulled	2	spring
WA	07WA-602.22	07WA-602.22	feed	hulled	2	spring
WA	07WA-604.20	07WA-604.20	feed	hulled	2	spring
WA	07WA-605.11	07WA-605.11	malt	hulled	2	spring
WA	07WA-605.17	07WA-605.17	malt	hulled	2	spring
WA	07WA-606.19	07WA-606.19	malt	hulled	2	spring
WA	07WA-606.25	07WA-606.25	malt	hulled	2	spring
WA	07WA-606.5	07WA-606.5	malt	hulled	2	spring
WA	07WA-610.2	07WA-610.2	feed	hulled	2	spring
WA	07WA-610.21	07WA-610.21	malt	hulled	2	spring
WA	07WA-613.20	07WA-613.20	feed	hulled	2	spring
WA	07WA-614.12	07WA-614.12	malt	hulled	2	spring
WA	07WA-614.4	07WA-614.4	malt	hulled	2	spring
WA	07WA-615.23	07WA-615.23	malt	hulled	2	spring
WA	07WA-616.1	07WA-616.1	feed	hulled	2	spring
WA	07WA-617.6	07WA-617.6	malt	hulled	2	spring
WA	07WA-620.1	07WA-620.1	feed	hulled	2	spring
WA	07WA-622.9	07WA-622.9	feed	hulled	2	spring
WA	07WA-625.15	07WA-625.15	feed	hulled	2	spring
WA	07WA-625.27	07WA-625.27	feed	hulled	2	spring
WA	07WA-627.17	07WA-627.17	feed	hulled	2	spring
WA	07WA-628.14	07WA-628.14	feed	hulled	2	spring
WA	07WA-628.2	07WA-628.2	feed	hulled	2	spring
WA	07WA-629.12	07WA-629.12	feed	hulled	2	spring
WA	07WA-630.28	07WA-630.28	feed	hulled	2	spring
WA	07WA-633.5	07WA-633.5	malt	hulled	2	spring
WA	07WA-634.13	07WA-634.13	feed	hulled	2	spring
WA	07WA-634.A	07WA-634.A	feed	hulled	2	spring
WA	07WA-639.13	07WA-639.13	malt	hulled	2	spring
WA	07WA-639.14	07WA-639.14	malt	hulled	2	spring
WA	07WA-639.4	07WA-639.4	malt	hulled	2	spring
WA	07WA-642.17	07WA-642.17	feed	hulled	2	spring
WA	07WA-642.20	07WA-642.20	feed	hulled	2	spring
WA	07WA-649.7	07WA-649.7	feed	hulled	2	spring
WA	07WA-650.11	07WA-650.11	malt	hulled	2	spring
WA	07WA-650.3	07WA-650.3	malt	hulled	2	spring
WA	07WA-650.9	07WA-650.9	malt	hulled	2	spring
WA	07WA-652.14	07WA-652.14	feed	hulled	2	spring
WA	07WA-652.7	07WA-652.7	feed	hulled	2	spring
WA	07WA-654.5	07WA-654.5	malt	hulled	2	spring
WA	07WA-655.2	07WA-655.2	malt	hulled	2	spring
WA	07WA-658.8	07WA-658.8	malt	hulled	2	spring
WA	07WA-664.1	07WA-664.1	feed	hulled	2	spring
WA	07WA-665.7	07WA-665.7	malt	hulled	2	spring
WA	07WA-665.9	07WA-665.9	malt	hulled	2	spring
WA	07WA-667.1	07WA-667.1	feed	hulled	2	spring
WA	07WA-670.7	07WA-670.7	feed	hulled	2	spring
WA	07WA-670.8	07WA-670.8	feed	hulled	2	spring
WA	07WA-670.9	07WA-670.9	feed	hulled	2	spring
WA	07WA-672.2	07WA-672.2	feed	hulled	2	spring
WA	07WA-676.8	07WA-676.8	feed	hulled	2	spring
WA	07WA-677.1	07WA-677.1	feed	hulled	2	spring
WA	07WA-677.9	07WA-677.9	malt	hulled	2	spring
WA	07WA-680.8	07WA-680.8	feed	hulled	2	spring
WA	07WA-681.15	07WA-681.15	malt	hulled	2	spring
WA	07WA-681.16	07WA-681.16	malt	hulled	2	spring
WA	07WA-682.1	07WA-682.1	malt	hulled	2	spring
WA	07WA-682.3	07WA-682.3	malt	hulled	2	spring
WA	07WA-683.7	07WA-683.7	feed	hulled	2	spring
WA	07WA-684.20	07WA-684.20	feed	hulled	2	spring
WA	07WA-684.8	07WA-684.8	feed	hulled	2	spring
WA	RADIANT	RADIANT	feed	hulled	2	spring
WA	X04061-T183	X04061-T183	food	hulless	2	spring
WA	X04061-T283	X04061-T283	food	hulled	2	spring
WA	X04073-T126	X04073-T126	food	hulled	2	spring
WA	X04073-T135	X04073-T135	food	hulled	2	spring
WA	X04073-T136	X04073-T136	food	hulled	2	spring
WA	X04073-T58	X04073-T58	food	hulled	2	spring
WA	X04073-T67	X04073-T67	food	hulled	2	spring
WA	X04073-T85	X04073-T85	food	hulled	2	spring
WA	X04078-T116	X04078-T116	food	hulless	2	spring
WA	X04078-T125	X04078-T125	food	hulless	2	spring
WA	X04078-T151	X04078-T151	food	hulled	2	spring
WA	X04078-T173	X04078-T173	food	hulled	2	spring
WA	X04078-T181	X04078-T181	food	hulled	2	spring
WA	X04078-T222	X04078-T222	food	hulled	2	spring
WA	X04078-T27	X04078-T27	food	hulless	2	spring
WA	X04078-T43	X04078-T43	food	hulless	2	spring
WA	X04078-T52	X04078-T52	food	hulless	2	spring
WA	X04079-T125	X04079-T125	food	hulless	2	spring
WA	X04079-T159	X04079-T159	food	hulless	2	spring
WA	X04079-T173	X04079-T173	food	hulless	2	spring
WA	X04079-T174	X04079-T174	food	hulless	2	spring
WA	X04079-T20	X04079-T20	food	hulless	2	spring
WA	X04079-T242	X04079-T242	food	hulled	2	spring
WA	X04079-T247	X04079-T247	food	hulled	2	spring
WA	X04079-T276	X04079-T276	food	hulled	2	spring
WA	X04079-T277	X04079-T277	food	hulled	2	spring
WA	X04079-T34	X04079-T34	food	hulless	2	spring
WA	X04079-T58	X04079-T58	food	hulless	2	spring
WA	X04079-T87	X04079-T87	food	hulless	2	spring
OR	J2-12-2	J2-12-2	malt	hulled	6	winter
OR	J2-15-1	J2-15-1	malt	hulled	6	winter
OR	K47/E//S47/E-58	K47/E//S47/E-58	malt	hulled	6	winter
OR	K47/E//S47/E-59	K47/E//S47/E-59	malt	hulled	6	winter
OR	K51/E//K51-13	K51/E//K51-13	malt	hulled	6	winter
OR	K51/E//K51-16	K51/E//K51-16	malt	hulled	6	winter
OR	K51/E//K51-60	K51/E//K51-60	malt	hulled	6	winter
OR	K51/E//K51-61	K51/E//K51-61	malt	hulled	6	winter
OR	K51/E//K51-63	K51/E//K51-63	malt	hulled	6	winter
OR	K51/E//K51-64	K51/E//K51-64	malt	hulled	6	winter
OR	K51/E//K51-9	K51/E//K51-9	malt	hulled	6	winter
OR	K51/E//S113-66	K51/E//S113-66	malt	hulled	6	winter
OR	K51/E//S113-69	K51/E//S113-69	malt	hulled	6	winter
OR	K51/E//S47/E-70	K51/E//S47/E-70	malt	hulled	6	winter
OR	K51/E//S47/E-71	K51/E//S47/E-71	malt	hulled	6	winter
OR	K51/L//K51-10	K51/L//K51-10	malt	hulled	6	winter
OR	K51/L//K51-14	K51/L//K51-14	malt	hulled	6	winter
OR	KAC47	KAB47	malt	hulled	6	winter
OR	KAC51	KAB51	malt	hulled	6	winter
OR	LUCA	LUCA	feed	hulled	2	winter
OR	S113/E//K51-15	S113/E//K51-15	malt	hulled	6	winter
OR	S113/E//K51-56	S113/E//K51-56	malt	hulled	6	winter
OR	S113/E//K51-57	S113/E//K51-57	malt	hulled	6	winter
OR	S113/E//S113-55	S113/E//S113-55	malt	hulled	6	winter
OR	S113/E//S7-8	S113/E//S7-8	malt	hulled	6	winter
OR	S113/K50-21	S113/K50-21	malt	hulled	6	winter
OR	S113/L//K51/E-18	S113/L//K51/E-18	malt	hulled	6	winter
OR	S113/L//S113-11	S113/L//S113-11	malt	hulled	6	winter
OR	S47/E//K47/E-23	S47/E//K47/E-23	malt	hulled	6	winter
OR	S47/E//K47/E-25	S47/E//K47/E-25	malt	hulled	6	winter
OR	S47/E//K47/E-48	S47/E//K47/E-48	malt	hulled	6	winter
OR	S47/E//K51-21	S47/E//K51-21	malt	hulled	6	winter
OR	S47/E//K51-29	S47/E//K51-29	malt	hulled	6	winter
OR	S47/E//K51-31	S47/E//K51-31	malt	hulled	6	winter
OR	S47/E//K51-34	S47/E//K51-34	malt	hulled	6	winter
OR	S47/E//S113-47	S47/E//S113-47	malt	hulled	6	winter
OR	S47/E//S47-35	S47/E//S47-35	malt	hulled	6	winter
OR	S47/E//S47-36	S47/E//S47-36	malt	hulled	6	winter
OR	S47/E//S47-37	S47/E//S47-37	malt	hulled	6	winter
OR	S47/E//S47-39	S47/E//S47-39	malt	hulled	6	winter
OR	S47/E//S47-40	S47/E//S47-40	malt	hulled	6	winter
OR	S47/E//S47-42	S47/E//S47-42	malt	hulled	6	winter
OR	S47/E//S47-43	S47/E//S47-43	malt	hulled	6	winter
OR	S47/E//S47-45	S47/E//S47-45	malt	hulled	6	winter
OR	S47/E//S47-46	S47/E//S47-46	malt	hulled	6	winter
OR	S47/L//K51-52	S47/L//K51-52	malt	hulled	6	winter
OR	STAC113/KAC50-15	STAB113/KAB50-15	malt	hulled	6	winter
OR	STAC113/KAC50-22	STAB113/KAB50-22	malt	hulled	6	winter
OR	STAC113/KAC50-26	STAB113/KAB50-26	malt	hulled	6	winter
OR	STAC47/EXCEL-1	STAB47/EXCEL-1	malt	hulled	6	winter
OR	STAC47/KAC51-11	STAB47/KAB51-11	malt	hulled	6	winter
OR	STAC47/KAC51-17	STAB47/KAB51-17	malt	hulled	6	winter
OR	STAC47/KAC51-20	STAB47/KAB51-20	malt	hulled	6	winter
OR	STAC47/KAC51-27	STAB47/KAB51-27	malt	hulled	6	winter
OR	STAC47/KAC51-7	STAB47/KAB51-7	malt	hulled	6	winter
OR	STAC47/KAC51-9	STAB47/KAB51-9	malt	hulled	6	winter
OR	STAC7/KAC41-1	STAB7/KAB41-1	malt	hulled	6	winter
OR	STAC7-1	STAB7-1	malt	hulled	6	winter
OR	STACBC42-4-5	STABBC42-4-5	malt	hulled	6	winter
OR	STACBC50-7-1	STABBC50-7-1	malt	hulled	6	winter
OR	STACBC50-7-2	STABBC50-7-2	malt	hulled	6	winter
OR	STACBC50-7-3	STABBC50-7-3	malt	hulled	6	winter
OR	STACBC50-7-5	STABBC50-7-5	malt	hulled	6	winter
OR	STACBC50-8-2	STABBC50-8-2	malt	hulled	6	winter
OR	STACBC50-9-1	STABBC50-9-1	malt	hulled	6	winter
OR	STACBC50-9-3	STABBC50-9-3	malt	hulled	6	winter
OR	88AC536	88AB536	malt	hulled	6	winter
OR	KOLD	KOLD	feed	H	6	winter
OR	STRIDER	STRIDER	Feed	hulled	6	winter
OR	BU27	BU27	malt	0	6	winter
OR	BU37	BU37	malt	0	6	winter
OR	F5-1	F5-1	malt	0	2	winter
OR	F5-2	F5-2	malt	0	6	winter
OR	F5-3	F5-3	malt	0	6	winter
OR	F5-4	F5-4	malt	0	6	winter
OR	F5-5	F5-5	malt	0	6	winter
OR	F5-6	F5-6	malt	0	6	winter
OR	F5-7	F5-7	malt	0	6	winter
OR	F5-8	F5-8	malt	0	6	winter
OR	F5-9	F5-9	malt	0	6	winter
OR	F6-1	F6-1	malt	0	2	winter
OR	F6-10	F6-10	malt	0	6	winter
OR	F6-11	F6-11	malt	0	6	winter
OR	F6-2	F6-2	malt	0	2	winter
OR	F6-3	F6-3	malt	0	2	winter
OR	F6-4	F6-4	malt	0	2	winter
OR	F6-5	F6-5	malt	0	6	winter
OR	F6-6	F6-6	malt	0	2	winter
OR	F6-7	F6-7	malt	0	2	winter
OR	F6-8	F6-8	malt	0	2	winter
OR	F6-9	F6-9	malt	0	6	winter
OR	OR712	OR712	malt	0	6	winter
OR	OR73	OR73	malt	0	6	winter
OR	OR76-071	OR76-071	malt	0	2	winter
OR	OR76-072	OR76-072	malt	0	6	winter
OR	OR76-073	OR76-073	malt	0	6	winter
OR	OR76-074	OR76-074	malt	0	6	winter
OR	OR76-075	OR76-075	malt	0	6	winter
OR	OR79	OR79	malt	0	6	winter
OR	STAC7-071	STAB7-071	malt	0	6	winter
OR	STAC7-072	STAB7-072	malt	0	6	winter
OR	STAC7-073	STAB7-073	malt	0	6	winter
OR	STAC7-074	STAB7-074	malt	0	6	winter
OR	STAC7-075	STAB7-075	malt	0	6	winter
OR	STAC7-076	STAB7-076	malt	0	6	winter
OR	STAC7-077	STAB7-077	malt	0	6	winter
OR	STAC7-078	STAB7-078	malt	0	6	winter
OR	STAC7-079	STAB7-079	malt	0	2	winter
OR	08OR-01	08OR-01	malt	hulled	6	winter
OR	08OR-02	08OR-02	malt	hulled	6	winter
OR	08OR-03	08OR-03	malt	hulled	6	winter
OR	08OR-04	08OR-04	malt	hulled	6	winter
OR	08OR-05	08OR-05	malt	hulled	6	winter
OR	08OR-06	08OR-06	malt	hulled	6	winter
OR	08OR-07	08OR-07	malt	hulled	6	winter
OR	08OR-08	08OR-08	malt	hulled	6	winter
OR	08OR-09	08OR-09	malt	hulled	6	winter
OR	08OR-10	08OR-10	malt	hulled	6	winter
OR	08OR-11	08OR-11	malt	hulled	6	winter
OR	08OR-12	08OR-12	malt	hulled	6	winter
OR	08OR-13	08OR-13	malt	hulled	6	winter
